ID,class
1581,0.00017542
1582,2.56E-06
1583,3.36E-20
1584,8.69E-20
1585,0.00125464
1586,0.030969604
1587,4.86E-17
1588,0.020043875
1589,0.000310115
1590,0.005939526
1591,0.018070897
1592,7.21E-35
1593,0.570194395
1594,1.07E-16
1595,0.00672673
1596,2.87E-11
1597,0.021745645
1598,0.012126731
1599,3.36E-19
1600,0.000246482
1601,0.016512091
1602,2.15E-11
1603,1.30E-12
1604,0.018493074
1605,1.54E-10
1606,0.000172844
1607,1.17E-17
1608,0.004814533
1609,3.24E-06
1610,5.21E-19
1611,2.50E-12
1612,5.40E-07
1613,2.33007E-05
1614,2.44E-06
1615,0.005043381
1616,6.52E-14
1617,0.00035172
1618,1.02E-13
1619,0.000272376
1620,0.000240779
1621,0.006052696
1622,0.014459316
1623,0.419934934
1624,2.00E-17
1625,0.000098704
1626,1.20E-23
1627,0.036136414
1628,0.104632666
1629,2.16E-16
1630,1.86E-07
1631,0.884307956
1632,0.007335405
1633,0.00166615
1634,0.029562739
1635,0.006108325
1636,8.43E-09
1637,0.000202371
1638,2.39E-06
1639,0.004764821
1640,0.013290117
1641,0.001465384
1642,0.001813945
1643,4.00E-09
1644,7.29E-15
1645,0.003821332
1646,9.35E-16
1647,1.15169E-05
1648,0.010858195
1649,1.97399E-05
1650,8.00E-19
1651,0.006721502
1652,2.24E-15
1653,2.36E-13
1654,3.82976E-05
1655,0.003089061
1656,0.006750713
1657,0.000391585
1658,9.78124E-05
1659,0.003008864
1660,3.75E-11
1661,0.026850403
1662,0.027617282
1663,1.96E-30
1664,0.000320036
1665,0.000032632
1666,0.001093647
1667,0.037262787
1668,3.30072E-05
1669,0.000641104
1670,0.043264891
1671,0.003366895
1672,0.034324328
1673,5.47751E-05
1674,0.098476514
1675,0.002965017
1676,1.09E-06
1677,4.83E-18
1678,0.139283735
1679,0.000239027
1680,0.006977316
1681,4.26E-19
1682,3.26E-19
1683,0.006844774
1684,1.14E-24
1685,2.16E-22
1686,0.007433587
1687,0.015759347
1688,9.77E-31
1689,9.69E-06
1690,0.000314935
1691,4.27628E-05
1692,0.000112559
1693,3.07E-16
1694,0.002803416
1695,2.57E-25
1696,0.006376942
1697,0.004559392
1698,1.44E-18
1699,8.51E-17
1700,0.000129898
1701,0.002917681
1702,0.015303167
1703,1.83313E-05
1704,8.28E-14
1705,0.00221224
1706,0.006630231
1707,0.000234568
1708,0.006299617
1709,1.16E-21
1710,0.018473823
1711,0.040605361
1712,1.74E-14
1713,2.53E-18
1714,2.42E-15
1715,1.00E-06
1716,2.26372E-05
1717,0.003287965
1718,1.30E-14
1719,0.01855653
1720,0.002639239
1721,0.007409799
1722,0.000142189
1723,1.75E-17
1724,0.067266303
1725,0.005910888
1726,0.021768829
1727,0.013998214
1728,1.15212E-05
1729,0.002039541
1730,0.009367077
1731,1.98E-10
1732,0.000133701
1733,0.004549395
1734,9.12E-09
1735,0.020615526
1736,1.69E-15
1737,0.012618938
1738,3.79609E-05
1739,8.85607E-05
1740,0.000160841
1741,0.06015436
1742,2.29E-17
1743,0.002607109
1744,1.30238E-05
1745,0.000268884
1746,0.011197145
1747,0.011407595
1748,2.27E-08
1749,8.00E-07
1750,0.000397347
1751,0.001518896
1752,7.86487E-05
1753,4.81E-18
1754,3.79E-15
1755,0.002841287
1756,0.000106924
1757,5.80E-13
1758,0.000263663
1759,3.54E-10
1760,0.131810989
1761,0.206647253
1762,0.402012268
1763,0.013342433
1764,0.000038022
1765,1.22E-07
1766,0.000378186
1767,0.202859302
1768,8.07E-12
1769,0.022056426
1770,1.07E-20
1771,0.056798449
1772,1.66E-15
1773,0.052294668
1774,3.06205E-05
1775,5.12E-07
1776,0.03269016
1777,0.000082065
1778,1.26E-08
1779,0.00156095
1780,2.64E-14
1781,3.38E-08
1782,0.030181829
1783,2.49E-06
1784,3.57E-15
1785,0.075796661
1786,2.82E-08
1787,0.000062442
1788,0.010046467
1789,0.004897494
1790,0.019059284
1791,0.010676672
1792,2.23E-06
1793,2.80E-18
1794,0.002823825
1795,2.87E-12
1796,0.000294759
1797,5.36E-10
1798,9.10555E-05
1799,0.048308774
1800,1.10E-16
1801,0.009938244
1802,1.64E-18
1803,0.461760311
1804,0.031640449
1805,0.279006475
1806,0.006854576
1807,0.000142568
1808,7.52E-11
1809,0.005722122
1810,9.98129E-05
1811,1.35E-11
1812,2.68E-09
1813,0.002428888
1814,0.011365432
1815,0.022766759
1816,1.96E-10
1817,0.000128747
1818,0.000285394
1819,0.000161735
1820,0.003954153
1821,3.66904E-05
1822,7.57013E-05
1823,0.019518585
1824,1.45E-26
1825,5.24E-17
1826,0.00670047
1827,2.58E-21
1828,3.42E-16
1829,0.000159012
1830,0.103606984
1831,0.019444531
1832,0.040165551
1833,0.00902582
1834,0.631801352
1835,1.31861E-05
1836,0.000200578
1837,6.50E-15
1838,0.000109221
1839,0.017869559
1840,4.20E-14
1841,0.018763416
1842,0.000109498
1843,0.041298349
1844,0.003117684
1845,0.000124096
1846,2.19E-06
1847,2.16E-11
1848,0.049716523
1849,4.83751E-05
1850,7.18051E-05
1851,0.000167112
1852,6.88E-16
1853,0.009202294
1854,0.00016822
1855,0.011943995
1856,6.97E-12
1857,0.001631349
1858,0.000284046
1859,2.71E-07
1860,1.17E-22
1861,2.79E-19
1862,0.009186848
1863,7.02E-24
1864,2.03E-23
1865,5.61712E-05
1866,0.009150938
1867,0.112361869
1868,0.006873319
1869,2.09E-28
1870,0.022798616
1871,0.077254473
1872,6.36351E-05
1873,8.15511E-05
1874,0.00039107
1875,3.38E-07
1876,0.005830682
1877,0.012948032
1878,2.62E-23
1879,2.40E-10
1880,0.007063734
1881,3.43E-06
1882,3.07E-08
1883,7.67E-14
1884,0.004849328
1885,8.71E-22
1886,1.19E-25
1887,0.005385421
1888,1.26E-31
1889,6.44E-29
1890,0.00768351
1891,0.000223113
1892,0.00001223
1893,0.000116101
1894,0.004521256
1895,1.63E-15
1896,0.001377247
1897,0.000970554
1898,9.78254E-05
1899,0.013242396
1900,4.79E-08
1901,0.009209067
1902,6.48E-08
1903,0.000178192
1904,0.03707349
1905,0.113782735
1906,0.000824802
1907,0.010842046
1908,0.004017894
1909,0.011473346
1910,1.27E-27
1911,1.85857E-05
1912,8.03254E-05
1913,0.004681825
1914,0.412014721
1915,1.69E-15
1916,0.009037832
1917,0.013060509
1918,8.93E-14
1919,1.98E-26
1920,6.08E-11
1921,1.36E-15
1922,1.34E-13
1923,1.79993E-05
1924,0.008355648
1925,0.000482435
1926,0.012353579
1927,0.007216955
1928,0.01317664
1929,2.28E-06
1930,0.012678361
1931,0.069546095
1932,0.024024415
1933,0.00012609
1934,0.001111893
1935,0.00669638
1936,0.004741252
1937,0.00020372
1938,0.000162636
1939,0.016124419
1940,0.000119016
1941,0.069664355
1942,0.007920672
1943,5.23E-12
1944,0.051708735
1945,0.022032213
1946,6.56E-19
1947,0.006422654
1948,0.006257478
1949,1.62E-21
1950,2.13E-26
1951,0.006077119
1952,1.03E-20
1953,0.005473324
1954,0.005777496
1955,0.000274403
1956,0.001874162
1957,8.20266E-05
1958,0.001377169
1959,2.23E-19
1960,0.001239011
1961,0.085780778
1962,0.009210905
1963,9.12E-10
1964,0.00025584
1965,0.144308635
1966,8.44E-38
1967,3.91E-13
1968,1.18E-11
1969,1.10E-22
1970,0.002798479
1971,0.03643271
1972,2.28823E-05
1973,0.002781237
1974,0.005010066
1975,2.15E-11
1976,5.54E-06
1977,0.000262213
1978,0.011525359
1979,0.009557656
1980,7.18E-30
1981,1.55E-30
1982,0.011147373
1983,0.000620949
1984,5.19E-26
1985,0.000149302
1986,1.42E-27
1987,0.001225845
1988,4.51E-19
1989,6.22E-07
1990,2.91E-20
1991,0.015779562
1992,0.009570661
1993,0.005656319
1994,8.24E-35
1995,0.000117842
1996,0.093921139
1997,0.018710987
1998,0.001414033
1999,0.002834203
2000,0.000125971
2001,0.014297917
2002,5.02E-07
2003,1.45E-11
2004,8.54E-13
2005,1.73E-08
2006,0.029971841
2007,0.000267392
2008,0.120130257
2009,7.41338E-05
2010,0.000144186
2011,1.36E-23
2012,5.13E-10
2013,1.02E-37
2014,0.004459658
2015,0.007083472
2016,0.095412976
2017,0.002189902
2018,0.000168425
2019,7.29E-18
2020,1.63E-14
2021,0.030727167
2022,9.59391E-05
2023,0.19965338
2024,0.011025098
2025,1.53E-14
2026,0.0005996
2027,9.75E-25
2028,4.46E-24
2029,1.95E-18
2030,2.37E-06
2031,0.802377467
2032,0.018230874
2033,0.000981285
2034,2.22E-19
2035,0.025180081
2036,0.0001443
2037,0.000607109
2038,0.009085058
2039,0.022108625
2040,8.45E-16
2041,0.009341617
2042,1.44E-20
2043,0.98474276
2044,0.000080056
2045,1.63E-07
2046,2.85E-06
2047,1.18E-06
2048,3.81E-12
2049,1.70E-14
2050,0.00297483
2051,9.70537E-05
2052,1.01E-17
2053,0.019225858
2054,0.015346546
2055,0.00014403
2056,0.000044299
2057,0.016193099
2058,2.23E-07
2059,0.012748365
2060,0.002848602
2061,6.66E-18
2062,0.005585346
2063,0.00622234
2064,0.006525746
2065,2.28E-13
2066,0.001205815
2067,0.000183349
2068,0.036949403
2069,0.022758532
2070,1.15405E-05
2071,0.008297837
2072,0.002503942
2073,0.01253838
2074,2.95E-13
2075,0.035098303
2076,0.029148382
2077,2.46E-13
2078,0.000267678
2079,1.92E-12
2080,3.57493E-05
2081,9.64E-15
2082,0.075077074
2083,0.020984247
2084,0.000300244
2085,3.57E-11
2086,2.39E-17
2087,0.010396429
2088,0.000430871
2089,4.93E-13
2090,0.000131627
2091,1.53E-13
2092,1.47E-17
2093,0.018094573
2094,0.012823099
2095,0.000353847
2096,1.72293E-05
2097,0.005691532
2098,0.006066546
2099,7.14E-14
2100,0.005027755
2101,0.0021463
2102,0.003213534
2103,5.31E-09
2104,0.016973647
2105,0.005525056
2106,3.90E-14
2107,9.85E-07
2108,0.013773263
2109,0.00269737
2110,0.012852866
2111,2.49E-12
2112,1.72E-24
2113,1.56246E-05
2114,0.00025396
2115,0.004576823
2116,0.000829439
2117,0.001786871
2118,0.016781173
2119,1.11E-20
2120,3.37E-17
2121,0.002666075
2122,0.002181879
2123,9.93E-11
2124,0.000144159
2125,0.000356952
2126,0.017717045
2127,0.014459626
2128,7.10E-23
2129,0.010926362
2130,4.19E-07
2131,0.00024562
2132,0.068064692
2133,0.010617975
2134,9.85E-15
2135,6.83E-21
2136,0.009073237
2137,1.04E-19
2138,4.23E-07
2139,7.68E-23
2140,7.76344E-05
2141,5.44827E-05
2142,0.048459543
2143,0.046446967
2144,0.001642237
2145,0.000885424
2146,1.70E-06
2147,3.11E-20
2148,0.008306799
2149,0.000209929
2150,2.10E-12
2151,0.00691184
2152,0.00546093
2153,0.029853308
2154,4.90663E-05
2155,0.000298446
2156,5.70E-17
2157,0.000582677
2158,0.000139573
2159,1.98E-09
2160,0.019120811
2161,3.41E-15
2162,1.34E-31
2163,0.134147612
2164,0.017396454
2165,0.000144207
2166,0.002685349
2167,0.073136402
2168,8.15E-25
2169,0.006932747
2170,0.002268377
2171,1.57E-12
2172,0.000223399
2173,0.002767939
2174,0.00245944
2175,0.027745772
2176,0.005978665
2177,4.87E-24
2178,4.11E-15
2179,0.017051791
2180,0.021633846
2181,0.00568437
2182,3.14E-17
2183,0.001059146
2184,0.047788199
2185,1.47E-07
2186,0.004560872
2187,4.09E-06
2188,0.000144767
2189,6.60E-28
2190,0.006963856
2191,2.32E-07
2192,0.012467533
2193,0.009068415
2194,0.000265163
2195,0.008674758
2196,0.005191208
2197,0.023092393
2198,0.039555782
2199,0.008407926
2200,0.00044884
2201,0.000151846
2202,3.61E-08
2203,0.001062533
2204,2.00E-21
2205,0.000117101
2206,2.45E-16
2207,6.85E-15
2208,0.001767195
2209,0.002691905
2210,3.86E-18
2211,2.20E-15
2212,6.49E-19
2213,0.000160316
2214,8.72E-16
2215,0.000264812
2216,0.005032808
2217,0.017887934
2218,0.000143374
2219,0.000202911
2220,0.001221609
2221,9.25E-06
2222,0.000145386
2223,0.004217617
2224,0.007962833
2225,0.044532396
2226,0.000169222
2227,0.010306833
2228,0.020161562
2229,0.002627175
2230,0.023313346
2231,2.27E-13
2232,0.000515173
2233,0.007347248
2234,0.007735599
2235,0.095953224
2236,4.38427E-05
2237,7.02E-21
2238,0.005560615
2239,4.35692E-05
2240,0.012504899
2241,0.006328175
2242,0.029334321
2243,0.056237662
2244,4.25929E-05
2245,0.000303396
2246,0.040261639
2247,0.043708244
2248,0.000295395
2249,3.25E-10
2250,0.000491451
2251,1.36E-18
2252,0.037271271
2253,2.17E-34
2254,0.006901545
2255,0.000250694
2256,1.70322E-05
2257,2.45E-14
2258,0.004441897
2259,2.29E-16
2260,0.000245544
2261,2.05E-06
2262,2.06E-24
2263,5.63561E-05
2264,6.27E-13
2265,5.07E-06
2266,1.35E-14
2267,0.011363994
2268,1.12E-18
2269,0.000541041
2270,0.082891059
2271,1.06E-14
2272,0.000518339
2273,0.005289317
2274,0.003018683
2275,0.029475366
2276,1.10E-17
2277,0.010800876
2278,0.016857707
2279,0.015101767
2280,0.043323308
2281,1.95E-06
2282,0.009554856
2283,1.84E-15
2284,0.001020329
2285,3.71E-17
2286,5.92E-12
2287,1.00316E-05
2288,2.98305E-05
2289,0.00011334
2290,1.57E-25
2291,0.000789262
2292,0.000357239
2293,1.15E-10
2294,8.91159E-05
2295,0.080324468
2296,0.000343126
2297,0.011280614
2298,0.997148013
2299,4.49E-14
2300,0.001041229
2301,0.007598879
2302,6.86E-18
2303,0.019987656
2304,7.30E-14
2305,1.57E-14
2306,0.000129542
2307,0.000501571
2308,0.000092156
2309,0.019155355
2310,5.48E-11
2311,0.00674119
2312,0.082290237
2313,9.14E-11
2314,2.71E-07
2315,0.009647153
2316,0.016091848
2317,0.007638247
2318,8.33E-11
2319,0.988312522
2320,6.92E-13
2321,0.004725813
2322,7.35E-06
2323,4.49E-08
2324,5.65E-15
2325,0.017780064
2326,2.20E-10
2327,0.01802131
2328,6.54E-07
2329,0.004408992
2330,0.007041197
2331,7.73003E-05
2332,0.013055773
2333,1.96E-07
2334,0.000075194
2335,0.019529151
2336,5.97E-08
2337,8.25E-06
2338,6.79E-07
2339,0.000256631
2340,0.013167634
2341,0.0068574
2342,0.003755845
2343,0.013633877
2344,3.86391E-05
2345,3.32E-12
2346,3.26E-08
2347,1.40E-13
2348,0.010409629
2349,6.21E-14
2350,0.000260534
2351,0.01331988
2352,8.30E-22
2353,4.71E-23
2354,1.03145E-05
2355,3.91E-18
2356,1.37906E-05
2357,6.48E-15
2358,0.558409075
2359,4.23E-06
2360,0.000146516
2361,0.041312432
2362,0.010757496
2363,2.56E-06
2364,1.90E-14
2365,3.27E-10
2366,0.004167373
2367,0.002142118
2368,0.015187717
2369,0.042312725
2370,8.45E-19
2371,8.87732E-05
2372,1.67462E-05
2373,1.70E-21
2374,0.000137507
2375,0.008012751
2376,3.25062E-05
2377,0.003259466
2378,0.014252809
2379,6.34E-06
2380,0.007674294
2381,0.032731514
2382,0.000573807
2383,0.050843979
2384,5.03E-14
2385,0.016467355
2386,0.003505558
2387,0.010026299
2388,0.005337986
2389,0.006777219
2390,1.09E-13
2391,0.068184563
2392,8.80E-26
2393,0.025087592
2394,0.022236931
2395,9.30E-12
2396,1.32E-09
2397,1.10E-13
2398,8.16E-07
2399,0.00219661
2400,0.001711469
2401,0.011675377
2402,1.93E-16
2403,2.50105E-05
2404,0.03710672
2405,0.004437143
2406,0.004447629
2407,6.52E-17
2408,2.72E-07
2409,0.014950672
2410,0.000270311
2411,0.007380869
2412,8.85275E-05
2413,0.005131947
2414,3.56E-15
2415,0.013405715
2416,0.088573022
2417,0.026637854
2418,0.0058719
2419,4.45E-13
2420,3.14E-22
2421,0.000497298
2422,0.01185551
2423,0.002912875
2424,0.00019647
2425,0.008546905
2426,0.011032743
2427,4.44792E-05
2428,0.000153945
2429,0.003145351
2430,0.006304077
2431,0.07326295
2432,0.01440851
2433,2.08E-12
2434,3.20E-28
2435,0.069953115
2436,2.78213E-05
2437,0.021873294
2438,0.005646258
2439,0.051677489
2440,0.000262684
2441,0.005523641
2442,0.003977049
2443,0.007547407
2444,5.79E-22
2445,1.68E-32
2446,0.019126215
2447,0.0001989
2448,0.200070086
2449,0.005199808
2450,1.77E-17
2451,0.027420709
2452,0.00363405
2453,0.032957433
2454,0.005281912
2455,1.24E-11
2456,0.000426831
2457,0.000141532
2458,1.44E-16
2459,3.92E-16
2460,0.002688722
2461,3.28E-20
2462,0.000150194
2463,5.76E-18
2464,1.63E-14
2465,2.40E-17
2466,8.89317E-05
2467,6.43E-06
2468,0.000122081
2469,4.79E-13
2470,0.000104732
2471,0.009802683
2472,0.000104304
2473,2.78634E-05
2474,0.010432111
2475,6.48E-14
2476,0.034450293
2477,2.75E-23
2478,0.955109347
2479,4.28989E-05
2480,0.002251226
2481,1.18E-06
2482,1.07353E-05
2483,1.40E-14
2484,3.92E-17
2485,4.63E-09
2486,4.34E-10
2487,0.006151743
2488,9.45E-13
2489,0.000118736
2490,0.180676461
2491,8.70904E-05
2492,1.33E-17
2493,7.37058E-05
2494,0.005817007
2495,2.19E-09
2496,2.36E-09
2497,3.93E-07
2498,3.70922E-05
2499,1.26E-07
2500,0.007579755
2501,8.43E-08
2502,0.012885266
2503,1.26E-12
2504,4.04E-15
2505,0.050855702
2506,0.005047918
2507,0.018510036
2508,5.97E-13
2509,0.504285966
2510,5.21E-19
2511,1.20E-27
2512,7.44E-25
2513,0.000078604
2514,2.44E-14
2515,0.000809578
2516,6.65E-21
2517,8.65E-14
2518,0.001429621
2519,0.000272703
2520,1.33E-11
2521,0.009362693
2522,0.017407763
2523,0.02772362
2524,2.43E-15
2525,6.20E-13
2526,0.01609876
2527,7.11E-06
2528,7.21E-16
2529,0.007590044
2530,3.30E-19
2531,0.12049173
2532,4.20E-24
2533,1.14E-20
2534,1.63E-08
2535,0.025222813
2536,0.006028403
2537,0.017775642
2538,1.26E-11
2539,2.19E-07
2540,5.21E-19
2541,7.35E-22
2542,0.013338837
2543,0.0031835
2544,0.010282017
2545,0.002471894
2546,0.002801751
2547,1.94562E-05
2548,2.35E-06
2549,4.26E-16
2550,0.009548099
2551,9.86E-20
2552,1.38E-19
2553,3.05657E-05
2554,1.09E-07
2555,0.008513526
2556,5.38E-15
2557,2.60772E-05
2558,8.79E-14
2559,7.90E-06
2560,0.000137662
2561,1.22E-09
2562,0.003190634
2563,0.023771718
2564,0.009864231
2565,5.33E-16
2566,0.000257766
2567,0.01033542
2568,0.005512885
2569,0.00740082
2570,3.16E-28
2571,1.33E-13
2572,8.69858E-05
2573,0.131781403
2574,0.000206585
2575,0.000752864
2576,4.45661E-05
2577,6.23E-11
2578,2.15E-15
2579,0.037055865
2580,0.00491858
2581,9.67E-09
2582,0.005039016
2583,4.67779E-05
2584,0.00005146
2585,0.005454166
2586,0.000214355
2587,0.000214126
2588,1.28E-19
2589,4.42134E-05
2590,0.000452675
2591,2.25E-14
2592,0.00019537
2593,1.53E-14
2594,6.12E-15
2595,0.007472407
2596,0.041253678
2597,0.005297716
2598,6.37E-08
2599,0.000258452
2600,9.89426E-05
2601,0.005538142
2602,3.00E-20
2603,2.68E-17
2604,1.02E-06
2605,0.016499786
2606,3.30E-10
2607,0.032400573
2608,4.31E-17
2609,0.04172913
2610,4.61E-13
2611,0.004149688
2612,0.003194783
2613,1.42E-15
2614,2.81774E-05
2615,6.55E-25
2616,0.031143879
2617,0.000133613
2618,1.57E-12
2619,6.23E-23
2620,5.71E-16
2621,0.009069642
2622,1.83E-12
2623,6.50E-09
2624,0.027490259
2625,8.39388E-05
2626,7.05E-17
2627,0.021793365
2628,1.82E-08
2629,0.016948153
2630,0.01337894
2631,0.051235896
2632,1.72389E-05
2633,0.03079044
2634,0.034945644
2635,0.023314051
2636,0.002190397
2637,0.000245905
2638,1.66E-08
2639,5.46E-16
2640,0.000249292
2641,0.011591314
2642,0.000299782
2643,0.020580625
2644,0.006700758
2645,0.000209416
2646,6.75E-12
2647,0.000523468
2648,0.000233683
2649,0.000190366
2650,6.39E-12
2651,0.000242049
2652,0.017871777
2653,3.70E-13
2654,4.56E-20
2655,0.025982618
2656,3.22E-08
2657,1.14E-14
2658,5.37E-26
2659,0.014231167
2660,0.008258215
2661,0.005305654
2662,0.00016294
2663,1.02E-14
2664,2.82E-15
2665,1.81E-21
2666,0.000285323
2667,0.03079756
2668,0.000510909
2669,4.92E-13
2670,2.37E-10
2671,0.01033794
2672,8.06E-19
2673,2.38E-27
2674,2.57E-06
2675,0.006685763
2676,9.58471E-05
2677,3.51E-07
2678,0.00013092
2679,0.000121809
2680,2.12E-16
2681,0.020439131
2682,0.019119167
2683,0.003002355
2684,0.038674765
2685,0.000170444
2686,0.029996237
2687,4.15E-10
2688,0.001897502
2689,0.004659154
2690,1.53E-18
2691,0.021399052
2692,0.000100577
2693,1.71E-16
2694,2.97E-11
2695,0.000220169
2696,0.028378497
2697,5.77E-23
2698,0.001027554
2699,0.004054672
2700,0.02470988
2701,0.009336365
2702,1.43E-25
2703,0.000795664
2704,0.011481264
2705,1.41E-26
2706,1.41E-16
2707,0.011244462
2708,0.011117477
2709,4.31E-07
2710,6.51E-15
2711,3.26E-14
2712,0.002379592
2713,2.80E-24
2714,1.53E-35
2715,0.00320873
2716,0.01155081
2717,0.00013385
2718,6.66707E-05
2719,9.22E-07
2720,2.96E-18
2721,0.002329794
2722,5.04E-07
2723,1.41E-27
2724,0.007107092
2725,1.50687E-05
2726,8.20E-15
2727,0.415050635
2728,0.004274926
2729,3.16724E-05
2730,9.37E-15
2731,1.01E-06
2732,0.019105302
2733,0.008473539
2734,9.50E-21
2735,2.62346E-05
2736,7.21388E-05
2737,0.000264587
2738,0.00160467
2739,0.006020922
2740,0.0157267
2741,0.005362161
2742,0.0101216
2743,0.003865111
2744,0.118653271
2745,0.001502461
2746,0.023835749
2747,1.19E-11
2748,0.000185656
2749,0.015189229
2750,1.21516E-05
2751,0.012147793
2752,1.98E-12
2753,0.17457358
2754,0.012454526
2755,2.09E-10
2756,0.978208538
2757,0.009779343
2758,2.30E-13
2759,1.06E-13
2760,0.000261435
2761,8.80E-30
2762,0.007485878
2763,8.20E-24
2764,0.38981283
2765,0.000204107
2766,8.70987E-05
2767,7.21E-18
2768,0.008885125
2769,0.018359235
2770,0.002713784
2771,0.018064668
2772,1.41E-16
2773,1.15E-17
2774,0.022270763
2775,0.044319348
2776,3.52E-10
2777,1.13E-08
2778,0.001535414
2779,0.001072671
2780,0.013361414
2781,0.035660932
2782,2.07E-15
2783,0.000221315
2784,0.020693063
2785,7.21E-20
2786,0.010793949
2787,0.007024405
2788,0.009565742
2789,0.049808209
2790,0.010124137
2791,1.42E-18
2792,0.035471233
2793,0.022105604
2794,0.030521268
2795,0.032035695
2796,0.024766551
2797,2.46E-09
2798,0.025828432
2799,0.060447045
2800,0.045620332
2801,5.31E-08
2802,0.000139254
2803,0.000267502
2804,7.27E-33
2805,0.006054917
2806,0.005562421
2807,0.045637643
2808,0.014328914
2809,1.56E-08
2810,0.060275293
2811,3.00E-15
2812,0.000257121
2813,0.003594416
2814,0.00246644
2815,0.008916341
2816,0.000145164
2817,4.53E-07
2818,2.87E-15
2819,0.022231628
2820,0.000188596
2821,0.007167443
2822,0.016397435
2823,0.061531664
2824,0.000151367
2825,0.00025576
2826,6.32E-07
2827,0.010503816
2828,0.008859883
2829,6.02E-14
2830,0.02414725
2831,0.002013428
2832,0.000299049
2833,2.90E-08
2834,0.004404831
2835,0.003649476
2836,0.008536821
2837,2.16E-22
2838,0.843509806
2839,0.012019763
2840,0.015452611
2841,0.00070651
2842,7.98E-16
2843,0.000686739
2844,0.000131515
2845,1.15E-22
2846,0.052486496
2847,0.005104746
2848,9.57676E-05
2849,3.85E-15
2850,1.32E-06
2851,0.000149311
2852,0.000016228
2853,0.007532799
2854,3.91E-11
2855,6.33E-13
2856,0.001830474
2857,0.000023254
2858,0.016734928
2859,0.400166621
2860,0.000145044
2861,0.048251242
2862,0.000152483
2863,5.03E-23
2864,1.63E-14
2865,0.000010069
2866,0.003159839
2867,3.10E-06
2868,1.34E-20
2869,6.98E-08
2870,0.003711216
2871,0.007772173
2872,0.006449262
2873,0.008722493
2874,4.41974E-05
2875,0.081499887
2876,0.008962697
2877,9.40862E-05
2878,0.040501538
2879,0.015911677
2880,5.85E-06
2881,0.004452112
2882,0.00822371
2883,2.35E-07
2884,0.00434211
2885,1.57E-35
2886,0.002532081
2887,1.34E-06
2888,0.034362971
2889,0.040033823
2890,0.012590739
2891,1.62E-18
2892,0.010726433
2893,0.577195051
2894,5.52E-07
2895,0.005506758
2896,0.031149171
2897,5.60E-23
2898,8.35E-13
2899,1.04E-27
2900,1.00E-07
2901,1.10E-21
2902,0.00032519
2903,0.000116054
2904,0.000199195
2905,0.03339941
2906,0.000265741
2907,0.262771605
2908,0.008516133
2909,4.90E-24
2910,0.003406137
2911,0.040858001
2912,0.035504237
2913,1.04265E-05
2914,2.96244E-05
2915,0.002604731
2916,5.95E-10
2917,1.51E-15
2918,0.000180787
2919,0.001238392
2920,7.56E-09
2921,0.012434379
2922,0.000448357
2923,2.66E-11
2924,1.39E-09
2925,0.064615691
2926,0.009064307
2927,0.010525315
2928,4.60E-07
2929,9.73E-11
2930,1.81E-16
2931,1.36E-07
2932,8.59378E-05
2933,1.22E-06
2934,4.65E-15
2935,1.45E-17
2936,1.05344E-05
2937,0.005915932
2938,0.000260375
2939,0.000131292
2940,3.65317E-05
2941,0.000404211
2942,6.60854E-05
2943,0.000119157
2944,4.59E-13
2945,0.013398155
2946,1.93E-10
2947,7.36E-06
2948,0.003205996
2949,2.71545E-05
2950,0.000486762
2951,0.004678587
2952,0.006037576
2953,0.011930102
2954,0.004736252
2955,1.30E-13
2956,0.004201284
2957,0.014060426
2958,2.80E-07
2959,3.38E-16
2960,0.013801827
2961,0.00013571
2962,0.002916989
2963,0.019045219
2964,7.33626E-05
2965,3.52E-17
2966,0.000310005
2967,5.85E-06
2968,0.000133132
2969,1.04E-19
2970,0.005106584
2971,0.016949513
2972,1.73E-18
2973,6.45E-18
2974,0.011723018
2975,0.005069969
2976,6.68E-26
2977,0.003049487
2978,2.17E-11
2979,0.128737637
2980,2.40E-15
2981,0.005792257
2982,0.997444627
2983,7.03E-15
2984,0.015875948
2985,6.44E-08
2986,0.014065756
2987,0.046024549
2988,0.033969014
2989,0.337663604
2990,0.002491785
2991,8.53912E-05
2992,0.005633393
2993,0.011118898
2994,0.004415824
2995,4.87E-21
2996,0.029412196
2997,1.45E-12
2998,0.000503541
2999,0.007900492
3000,0.005688982
3001,9.37E-20
3002,0.002653349
3003,0.004063426
3004,0.019475559
3005,2.30703E-05
3006,0.002773467
3007,2.62E-22
3008,0.041038304
3009,0.012791398
3010,0.046360608
3011,0.00221861
3012,0.044688576
3013,0.009115757
3014,1.27E-15
3015,0.034181518
3016,1.68E-15
3017,0.003280792
3018,4.63359E-05
3019,0.003095451
3020,0.002684732
3021,1.98E-18
3022,0.006652344
3023,0.019808888
3024,0.020559738
3025,0.000436975
3026,0.003805213
3027,4.88E-08
3028,1.97E-12
3029,5.21214E-05
3030,0.019752038
3031,0.000123454
3032,0.008549807
3033,1.20E-09
3034,0.000288164
3035,6.28E-07
3036,1.67E-21
3037,0.005943258
3038,1.52E-09
3039,0.000213302
3040,1.80E-10
3041,0.0038169
3042,0.014169634
3043,0.003971659
3044,0.036016438
3045,6.55193E-05
3046,0.004933699
3047,4.94554E-05
3048,0.012491577
3049,0.028591154
3050,0.000149261
3051,8.96E-10
3052,0.000275213
3053,0.00642205
3054,0.018531293
3055,0.033828396
3056,5.81E-10
